"","Cell_ID","Pearson_Correlation","mean_intensity_KRAS","mean_intensity_BRAF","sum_intensity_KRAS","sum_intensity_BRAF","Area_Pixels","Area","KRAS_type","BRAF_type","image_no"
"1368",2,-0.176133717228267,9377.67959267924,7980.05867620751,340737988,289955432,36335,45.2510312735,"KRASWT","BRAF_R188L",43
"1369",3,-0.255948382257236,75.3841954571483,602.515747280015,3949378,31565800,52390,65.245672999,"KRASWT","BRAF_R188L",43
"1370",4,-0.211947247907453,270.252076561936,194.729469122427,7483280,5392059,27690,34.484685729,"KRASWT","BRAF_R188L",43
"1371",5,-0.0892761436706226,77.3034154759149,248.991119341737,3673381,11831809,47519,59.1794070479,"KRASWT","BRAF_R188L",43
"1372",6,0.495112930381133,170.310744994288,27.5654901489187,8497314,1375325,49893,62.1359489013,"KRASWT","BRAF_R188L",43
"1373",7,0.663475841999512,193.243270555811,12.4513550757924,4206906,271066,21770,27.112011857,"KRASWT","BRAF_R188L",43
"1374",8,0.677681330189232,72.9103572097528,32.1849139526065,15959421,7044988,218891,272.6033710331,"KRASWT","BRAF_R188L",43
"1375",9,0.312237995132269,631.982550392998,993.697525884093,103401193,162582827,163614,203.7622741374,"KRASWT","BRAF_R188L",43
"1376",10,0.37799670145971,73.5370653370459,55.0926439163375,11356329,8507957,154430,192.324666563,"KRASWT","BRAF_R188L",43
"1377",11,0.826808566941614,935.800140550737,798.371645738169,50601521,43170350,54073,67.3416544393,"KRASWT","BRAF_R188L",43
"1378",12,0.245143009180505,912.056290159843,1396.75811162445,17174932,26302352,18831,23.4518279871,"KRASWT","BRAF_R188L",43
"1379",13,-0.567121750996211,683.958287051516,1416.62078745592,63422768,131361829,92729,115.4832222089,"KRASWT","BRAF_R188L",43
"1380",14,0.487913116998448,64.3191934026209,72.9043718933574,1138707,1290699,17704,22.0482801064,"KRASWT","BRAF_R188L",43
"1381",15,0.626400436652208,91.6210985002027,13.4190312119984,904117,132419,9868,12.2894502988,"KRASWT","BRAF_R188L",43
"1382",16,0.514125645541353,232.692937098699,24.0854096823683,32761304,3391033,140792,175.3401182072,"KRASWT","BRAF_R188L",43
"1383",17,-0.113606222924161,1743.18851334301,1513.65396504952,221050249,191943432,126808,157.9246669528,"KRASWT","BRAF_R188L",43
"1384",18,-0.18611754707635,878.392249117811,1640.87289048474,70943350,132525099,80765,100.5834468365,"KRASWT","BRAF_R188L",43
"1385",19,0.759905090679959,801.005635277453,344.708428281086,52023714,22388123,64948,80.8852065268,"KRASWT","BRAF_R188L",43
"1386",20,-0.558062127595484,617.652631316298,1617.11714839108,198031169,518478483,320619,399.2938047579,"KRASWT","BRAF_R188L",43
"1387",21,0.318214038215008,51.5593538238141,31.9106001936108,8521730,5274184,165280,205.837084048,"KRASWT","BRAF_R188L",43
"1388",22,0.520094306897051,509.888573107725,235.743857617782,58128827,26875507,114003,141.9775235523,"KRASWT","BRAF_R188L",43
"1389",23,-0.326630178851287,1371.13450452528,3002.9185738168,190280562,416733028,138776,172.8294238616,"KRASWT","BRAF_R188L",43
"1390",24,0.227103761294358,10.3259642157368,3.79968031349902,1602094,589528,155152,193.2238338832,"KRASWT","BRAF_R188L",43
"1391",25,0.69306200492232,156.889669626248,72.854585184764,19313589,8968618,123103,153.3105188623,"KRASWT","BRAF_R188L",43
"1392",26,0.680108301764922,151.114266980368,76.7088363482084,19589698,9944150,129635,161.4453678035,"KRASWT","BRAF_R188L",43
"1393",27,-0.103296694186565,873.50075730256,1554.41957266498,96888704,172416219,110920,138.138004372,"KRASWT","BRAF_R188L",43
"1394",28,0.753272172187091,269.910501094152,92.3860280878646,9744039,3335228,36101,44.9596113941,"KRASWT","BRAF_R188L",43
"1395",29,0.624594644188719,197.557284980745,86.2960704607046,11080593,4840174,56088,69.8511034008,"KRASWT","BRAF_R188L",43
"1396",30,0.704606778235017,626.262014326026,336.525287605817,57703782,31007440,92140,114.749690974,"KRASWT","BRAF_R188L",43
"1397",31,0.797212716361126,170.535859837392,89.0616948944275,16654191,8697587,97658,121.6217204378,"KRASWT","BRAF_R188L",43
"1398",32,0.265563238776415,26.0779191532485,7.43887700334046,694794,198194,26643,33.1807685763,"KRASWT","BRAF_R188L",43
"1399",33,-0.0955308873644629,1985.88717948718,4578.03879392213,41822784,96413497,21060,26.227789146,"KRASWT","BRAF_R188L",43
"1400",34,-0.405701055572317,711.152040934655,1075.15276569838,49060957,74172639,68988,85.9165582908,"KRASWT","BRAF_R188L",43
"1401",35,-0.203983680755129,938.169588791704,2514.43394546246,47409462,127064405,50534,62.9342401094,"KRASWT","BRAF_R188L",43
"1402",36,0.473489815816185,260.660239679447,42.3511377421608,28362962,4608312,108812,135.5127346892,"KRASWT","BRAF_R188L",43
"1403",37,0.928488262766368,948.203157384134,358.749437756317,21502403,8135361,22677,28.2415752357,"KRASWT","BRAF_R188L",43
"1404",38,-0.229523425935471,452.588272758152,1072.06210088315,53296795,126246033,117760,146.656431616,"KRASWT","BRAF_R188L",43
"1405",39,0.808717911224779,187.827163784711,68.387986185156,16206479,5900789,86284,107.4567216844,"KRASWT","BRAF_R188L",43
"1406",40,0.564421388493066,280.23774424789,355.232830385016,9695105,12289635,34596,43.0853083236,"KRASWT","BRAF_R188L",43
"1407",1,0.258552840711702,284.659463020919,246.396046779773,8640838,7479352,30355,37.8036343555,"KRASWT","BRAF_R188L",44
"1408",2,0.514629456406148,1699.45984299332,1381.74892433849,276881096,225118680,162923,202.9017137243,"KRASWT","BRAF_R188L",44
"1409",3,0.702776638460391,37.8689827622898,16.8808257075974,3558927,1586460,93980,117.041197718,"KRASWT","BRAF_R188L",44
"1410",4,0.693047639052379,110.672859147414,50.1732148856697,11199872,5077429,101198,126.0303801518,"KRASWT","BRAF_R188L",44
"1411",5,0.0889514544132647,503.009496520671,769.391526811298,73731132,112777410,146580,182.548401378,"KRASWT","BRAF_R188L",44
"1412",6,0.229662507195345,24.3923029174426,16.4072683891993,2514944,1691655,103104,128.4040822464,"KRASWT","BRAF_R188L",44
"1413",7,0.824251535106207,161.059645105896,83.639181453921,5627424,2922353,34940,43.513720454,"KRASWT","BRAF_R188L",44
"1414",8,0.67847006201154,3210.06585293828,1454.29382813269,32611059,14774171,10159,12.6518570719,"KRASWT","BRAF_R188L",44
"1415",9,0.604573440627861,95.8314603010451,56.1913007177453,20201176,11845070,210799,262.5257228959,"KRASWT","BRAF_R188L",44
"1416",10,-0.118483408855177,1522.9103564314,2152.01034928849,191885182,271151152,125999,156.9171512159,"KRASWT","BRAF_R188L",44
"1417",11,0.847715785892005,131.325800439998,86.4027193767366,19519873,12842641,148637,185.1101564717,"KRASWT","BRAF_R188L",44
"1418",12,-0.447622255385354,606.360940834582,2809.29365890206,106831096,494952594,176184,219.4167522744,"KRASWT","BRAF_R188L",44
"1419",13,0.649965539035059,123.004809971441,109.575728144114,10638317,9476876,86487,107.7095346567,"KRASWT","BRAF_R188L",44
"1420",14,0.275119451410117,111.185995766162,319.098170764805,10241898,29393728,92115,114.7185563715,"KRASWT","BRAF_R188L",44
"1421",15,0.435414926598729,70.4333239555493,160.113740798049,6008526,13658983,85308,106.2412268028,"KRASWT","BRAF_R188L",44
"1422",16,0.777871179880854,145.226795226617,67.6216111656697,14640168,6816867,100809,125.5459257369,"KRASWT","BRAF_R188L",44
"1423",17,0.723935272895266,60.978717585341,27.3794120815826,7357875,3303682,120663,150.2717816583,"KRASWT","BRAF_R188L",44
"1424",18,0.618283906195637,37.3818392960829,29.5690294340971,2510826,1986063,67167,83.6487138447,"KRASWT","BRAF_R188L",44
"1425",19,0.186201780784953,17.0941995218607,6.25300863081973,1687471,617272,98716,122.9393368156,"KRASWT","BRAF_R188L",44
"1426",20,-0.236743024442055,223.606621153013,604.822659297789,20634419,55813035,92280,114.924044748,"KRASWT","BRAF_R188L",44
"1427",21,0.311452444553766,360.328962883716,965.341582264148,46142646,123618747,128057,159.4801516937,"KRASWT","BRAF_R188L",44
"1428",22,0.575321139066537,180.216285760596,63.7318664397439,8894755,3145550,49356,61.4671776396,"KRASWT","BRAF_R188L",44
"1429",23,0.803998303365304,62.4471207643531,28.4431612773649,4352939,1982659,69706,86.8107440746,"KRASWT","BRAF_R188L",44
"1430",24,-0.300200837426037,671.595318836526,1062.19658089778,76841250,121532284,114416,142.4918671856,"KRASWT","BRAF_R188L",44
"1431",25,-0.196947272811125,1084.62893027731,1583.20265626611,63127573,92145561,58202,72.4838453882,"KRASWT","BRAF_R188L",44
"1432",26,0.204589598178941,1923.86133418996,911.929257236678,53900823,25549522,28017,34.8919263297,"KRASWT","BRAF_R188L",44
"1433",27,NA,49.64,0,1241,0,25,0.0311346025,"KRASWT","BRAF_R188L",44
"1434",28,0.190511242218101,3.96708538718397,7.78343138813802,24949,48950,6289,7.8322206049,"KRASWT","BRAF_R188L",44
"1435",29,0.789648327490269,266.775119617225,111.028708133971,55756,23205,209,0.2602852769,"KRASWT","BRAF_R188L",44
"1436",30,0.479154301178682,105.908118619349,66.6363636363636,217853,137071,2057,2.5617550937,"KRASWT","BRAF_R188L",44
"1437",1,0.260210440297587,239.541612903226,222.766838709677,7425790,6905772,31000,38.6069071,"KRASWT","BRAF_R188L",45
"1438",2,0.5011427139278,1679.45560140257,1284.07365811387,292646818,223751119,174251,217.0094248091,"KRASWT","BRAF_R188L",45
"1439",3,0.751101860870729,35.6842348589921,22.0958159963014,3704880,2294076,103824,129.3007587984,"KRASWT","BRAF_R188L",45
"1440",4,0.661745810410731,3441.1852645831,1548.70517883335,30499225,13726174,8863,11.0378392783,"KRASWT","BRAF_R188L",45
"1441",5,0.886117479451416,39.6954065639503,20.3643623796812,3583741,1838515,90281,112.4345219321,"KRASWT","BRAF_R188L",45
"1442",6,-0.365624997264581,625.022472938769,2730.55128978405,116060423,507036069,185690,231.255373529,"KRASWT","BRAF_R188L",45
"1443",7,0.808321308052954,80.7104282307677,37.9810432238543,8055385,3790736,99806,124.2968054846,"KRASWT","BRAF_R188L",45
"1444",8,0.750363726745829,2243.22222222222,586.8,100945,26406,45,0.0560422845,"KRASWT","BRAF_R188L",45
"1445",9,0.764136419241479,137.028213560306,70.9064899893607,14167347,7331022,103390,128.760262099,"KRASWT","BRAF_R188L",45
"1446",10,0.80142758679539,107.581249402695,53.8646745882578,3377083,1690866,31391,39.0938522831,"KRASWT","BRAF_R188L",45
"1447",11,0.574550318152861,38.0144779985327,33.06969501879,2539025,2208758,66791,83.1804494231,"KRASWT","BRAF_R188L",45
"1448",12,0.0745432506758543,82.5106137491459,315.355972264229,7365805,28152143,89271,111.1766839911,"KRASWT","BRAF_R188L",45
"1449",13,-0.32023706038676,656.243028233704,1063.94478915715,75726508,122772845,115394,143.7098528354,"KRASWT","BRAF_R188L",45
"1450",14,-0.112849081635892,1567.33821390551,2140.02836129729,209060975,285449823,133386,166.1168035626,"KRASWT","BRAF_R188L",45
"1451",15,0.788948479380522,189.204216724381,131.827280569064,30269269,21089992,159982,199.2390390862,"KRASWT","BRAF_R188L",45
"1452",16,0.268044353724941,618.953756217821,818.799741014898,99420685,131521346,160627,200.0423118307,"KRASWT","BRAF_R188L",45
"1453",17,0.774535567006547,75.3264028461201,44.3750548663571,9781962,5762589,129861,161.7268246101,"KRASWT","BRAF_R188L",45
"1454",18,0.707949939107685,126.8125,2095.375,2029,33526,16,0.0199261456,"KRASWT","BRAF_R188L",45
"1455",20,0.681262464378793,144.923294878667,81.6403039735487,32171957,18123576,221993,276.4665525113,"KRASWT","BRAF_R188L",45
"1456",21,0.510215024815287,103.020327890897,166.465277855598,9193225,14854862,89237,111.1343409317,"KRASWT","BRAF_R188L",45
"1457",22,0.214034878371122,20.975010843421,7.73033397736682,2127789,784196,101444,126.3367446404,"KRASWT","BRAF_R188L",45
"1458",23,0.617088990549416,105.371257833118,110.195017032309,9063298,9478204,86013,107.1192225933,"KRASWT","BRAF_R188L",45
"1459",24,-0.135656853871986,1449.71719621351,1376.51933080276,123742061,117494184,85356,106.3010052396,"KRASWT","BRAF_R188L",45
"1460",25,0.258324935957635,347.899958355805,923.4788263164,50960038,135270255,146479,182.4226175839,"KRASWT","BRAF_R188L",45
"1461",26,-0.261048114053606,234.510652821446,598.830268492471,22674366,57899701,96688,120.4136978608,"KRASWT","BRAF_R188L",45
"1462",27,0.580367414872358,273.699309443822,131.371407241508,14664809,7038880,53580,66.727680078,"KRASWT","BRAF_R188L",45
"1463",28,0.766876964915977,87.2056225316982,41.520110164207,6712740,3196052,76976,95.8646864816,"KRASWT","BRAF_R188L",45
"1464",1,-0.595334320986253,1081.05098883975,2823.84957719367,47173822,123224324,43637,54.3448259717,"KRASWT","BRAF_R188L",46
"1465",2,-0.171620928211535,180.831264125358,803.401868313997,12001771,53321782,66370,82.656142717,"KRASWT","BRAF_R188L",46
"1466",3,0.77339527057713,62.1477637644865,48.8548609074296,8263726,6496182,132969,165.5974783929,"KRASWT","BRAF_R188L",46
"1467",4,0.0762341871931027,71.98950657737,203.108410721992,9007759,25414143,125126,155.8299308966,"KRASWT","BRAF_R188L",46
"1468",5,0.0853220292472956,420.763419140958,684.18988786435,46453123,75535932,110402,137.4928954082,"KRASWT","BRAF_R188L",46
"1469",6,0.692954740307683,495.418800923299,391.198801253836,89929907,71011580,181523,226.0658579843,"KRASWT","BRAF_R188L",46
"1470",7,0.541702456765742,271.572094163806,19.1220465626172,18827007,1325655,69326,86.3374981166,"KRASWT","BRAF_R188L",46
"1471",8,0.797530100840423,183.238459768248,193.609588206628,27072383,28604655,147744,183.9980284704,"KRASWT","BRAF_R188L",46
"1472",11,-0.393683929999512,839.839919202547,2010.05009037445,249049489,596068294,296544,369.3111825504,"KRASWT","BRAF_R188L",46
"1473",12,0.794691763422988,1379.89452665621,500.661725793806,56321775,20435009,40816,50.8315974256,"KRASWT","BRAF_R188L",46
"1474",13,0.302641941573321,206.220989721942,25.4921767458934,17977521,2222306,87176,108.5676043016,"KRASWT","BRAF_R188L",46
"1475",14,0.0827764161259777,20.9121627532926,10.6565854380758,3107401,1583494,148593,185.0553595713,"KRASWT","BRAF_R188L",46
"1476",15,0.448694931385499,111.327423646211,42.7341501846957,25858466,9926032,232274,289.2703464434,"KRASWT","BRAF_R188L",46
"1477",16,-0.119478378503658,55.4244444444444,228.41138427464,7507241,30938322,135450,168.687276345,"KRASWT","BRAF_R188L",46
"1478",17,0.310324884660413,71.8075133697379,220.275665667265,7640104,23436670,106397,132.5051320877,"KRASWT","BRAF_R188L",46
"1479",18,0.229839921507446,78.827873810206,130.051785884825,9904880,16341267,125652,156.4850029332,"KRASWT","BRAF_R188L",46
"1480",19,0.0579051965769069,30.9141479937467,61.759221692846,3322158,6636893,107464,133.8339569224,"KRASWT","BRAF_R188L",46
"1481",20,-0.0780008356625944,23.0206048555881,109.323419840938,2199849,10446946,95560,119.008904596,"KRASWT","BRAF_R188L",46
"1482",21,0.0547874833450798,15.4510084867188,32.8473492780778,560748,1192096,36292,45.1974797572,"KRASWT","BRAF_R188L",46
"1483",22,-0.529570012164798,603.107623103795,2477.23400488108,12603140,51766759,20897,26.0247915377,"KRASWT","BRAF_R188L",46
"1484",23,-0.398431795016982,171.649171864917,858.750362981286,12767952,63877287,74384,92.6366508944,"KRASWT","BRAF_R188L",46
"1485",24,-0.330463219916723,1196.93592629482,2650.91545816733,120172367,266151912,100400,125.03656364,"KRASWT","BRAF_R188L",46
"1486",25,0.188998593014487,103.230769230769,776.369230769231,6710,50464,65,0.0809499665,"KRASWT","BRAF_R188L",46
"1487",26,0.317142608921623,99.6387905297508,73.2597809484135,11480780,8441285,115224,143.4981375384,"KRASWT","BRAF_R188L",46
"1488",1,0.429737427294654,59.6769145966322,12.0789487722043,3356170,679308,56239,70.0391563999,"KRASWT","BRAF_R188L",47
"1489",2,0.828390473357863,1251.11604047894,761.985461609762,98534146,60011689,78757,98.0827155637,"KRASWT","BRAF_R188L",47
"1490",3,0.0948170814931658,670.791459594905,1002.67721862602,32124203,48018212,47890,59.641444549,"KRASWT","BRAF_R188L",47
"1491",4,-0.459366470179858,1907.37016384018,9999.69454824183,298608336,1565502180,156555,194.9711077755,"KRASWT","BRAF_R188L",47
"1492",5,0.46072645056054,646.906838237761,330.306328221991,38559529,19688239,59606,74.2323646646,"KRASWT","BRAF_R188L",47
"1493",6,0.448082816704115,234.826720357024,29.3153282549779,27466977,3428926,116967,145.6688420247,"KRASWT","BRAF_R188L",47
"1494",7,-0.165517804056523,1184.18209557788,2107.92735423904,100901788,179612274,85208,106.1166883928,"KRASWT","BRAF_R188L",47
"1495",8,-0.382440126517654,1860.1528410785,3529.18344549985,174683233,331418559,93908,116.9515300628,"KRASWT","BRAF_R188L",47
"1496",9,-0.175031066758183,1484.48539724561,2000.46057115498,105419246,142060707,71014,88.4397064774,"KRASWT","BRAF_R188L",47
"1497",10,-0.235009263704661,1799.07122729371,1755.5241430914,113005061,110269738,62813,78.2263114733,"KRASWT","BRAF_R188L",47
"1498",11,-0.505500853653035,1603.62060933763,3774.46962670271,231330291,544486116,144255,179.6528833455,"KRASWT","BRAF_R188L",47
"1499",12,-0.435036116651449,1855.93456897624,4145.17698541041,208878012,466523089,112546,140.1629989186,"KRASWT","BRAF_R188L",47
"1500",13,0.630720259422862,643.757020816371,301.901666038813,52975409,24843790,82291,102.4839029731,"KRASWT","BRAF_R188L",47
"1501",14,0.694238281219552,633.171514937385,239.642209398186,32257556,12208812,50946,63.4473383586,"KRASWT","BRAF_R188L",47
"1502",15,-0.397110470951764,1309.13429839391,5150.08727810651,99117176,389923408,75712,94.2905209792,"KRASWT","BRAF_R188L",47
"1503",16,0.069376536564185,32.3305698912924,5.26347864280224,588869,95869,18214,22.6834259974,"KRASWT","BRAF_R188L",47
"1504",17,-0.243030152867121,1906.21215745594,4618.07405811377,216751572,525111965,113708,141.6101352428,"KRASWT","BRAF_R188L",47
"1505",18,0.222755063612335,589.119180547225,1378.39231993725,51071920,119495587,86692,107.9648383972,"KRASWT","BRAF_R188L",47
"1506",19,0.857997812221064,155.775215324058,62.4173681749094,15988145,6406269,102636,127.8212424876,"KRASWT","BRAF_R188L",47
"1507",20,0.627720164770025,31.0079462157264,7.0201780309456,3472983,786281,112003,139.4867553523,"KRASWT","BRAF_R188L",47
"1508",21,0.682032288809896,165.402983050847,34.0390237288136,6099235,1255189,36875,45.9235386875,"KRASWT","BRAF_R188L",47
"1509",22,0.0425412762017084,15.3847777846268,14.1556278123652,998349,918587,64892,80.8154650172,"KRASWT","BRAF_R188L",47
"1510",23,0.564168179662809,1469.65584829409,1296.31882334655,189100618,166797343,128670,160.243572147,"KRASWT","BRAF_R188L",47
"1511",24,0.0953435144356454,56.3297780650722,7.4037384184443,2091412,274886,37128,46.2386208648,"KRASWT","BRAF_R188L",47
"1512",25,0.772546872917159,708.585297848723,195.866681642793,53622901,14822407,75676,94.2456871516,"KRASWT","BRAF_R188L",47
"1513",26,0.714713665681578,456.1271439794,158.077576048531,41804965,14488126,91652,114.1419435332,"KRASWT","BRAF_R188L",47
"1514",27,0.755643770966545,796.708025484527,371.230244137488,29761825,13867677,37356,46.5225684396,"KRASWT","BRAF_R188L",47
"1515",28,0.0872137103320957,27.3648678293298,11.4394400570363,1995884,834347,72936,90.8333347176,"KRASWT","BRAF_R188L",47
"1516",29,0.792785539756938,139.088997120242,31.5550852125199,17677377,4010462,127094,158.2808468054,"KRASWT","BRAF_R188L",47
"1517",30,0.659876312992783,1749.12660613784,1078.13762344696,65886101,40611288,37668,46.9111282788,"KRASWT","BRAF_R188L",47
"1518",31,0.303276404284174,50.7246523754345,26.6030320587099,1050609,551002,20712,25.7943954792,"KRASWT","BRAF_R188L",47
"1519",32,-0.0254505219723404,31.1818954526137,10.4513387165321,293484,98368,9412,11.7215551492,"KRASWT","BRAF_R188L",47
"1520",33,0.65410258587264,1065.30121918897,1170.75304797244,16077526,17669005,15092,18.7953368372,"KRASWT","BRAF_R188L",47
"1521",34,0.187328913380506,48.64428125,7.22071875,4669851,693189,96000,119.5568736,"KRASWT","BRAF_R188L",47
"1522",35,0.182527322737105,21.074839302112,6.84458218549128,91802,29815,4356,5.4248931396,"KRASWT","BRAF_R188L",47
"1523",1,-0.304927833017639,473.422341876834,820.737248131738,39214046,67982487,82831,103.1564103871,"KRASWT","BRAF_R188L",48
"1524",2,-0.536055720355712,635.297551678063,1529.21691031989,32331563,77824907,50892,63.3800876172,"KRASWT","BRAF_R188L",48
"1525",3,-0.318438411115019,215.817828072772,509.123159654002,33832466,79812183,156764,195.2313930524,"KRASWT","BRAF_R188L",48
"1526",4,-0.382487687105507,876.956167923328,1767.97980986174,136428948,275046387,155571,193.7456498211,"KRASWT","BRAF_R188L",48
"1527",5,-0.336832189373062,1106.49787672003,1588.51131695251,127936604,183668444,115623,143.9950457943,"KRASWT","BRAF_R188L",48
"1528",6,0.237037194217981,125.397755338106,24.6564854472129,4011098,788687,31987,39.8361012067,"KRASWT","BRAF_R188L",48
"1529",7,-0.1766132306803,727.283355917126,1130.28864155901,70311573,109272915,96677,120.3999986357,"KRASWT","BRAF_R188L",48
"1530",8,-0.468051408689324,1244.75712349212,2454.91767420207,181816694,358580005,146066,181.9082739506,"KRASWT","BRAF_R188L",48
"1531",9,-0.223254933701533,541.915338584393,1192.6167294116,79602486,175184664,146891,182.9357158331,"KRASWT","BRAF_R188L",48
"1532",10,0.427820674413747,183.933334478346,301.98681803739,21418485,35165459,116447,145.0212422927,"KRASWT","BRAF_R188L",48
"1533",11,0.558007176652762,288.445175206903,382.882109526325,32761603,43487750,113580,141.450726078,"KRASWT","BRAF_R188L",48
"1534",12,-0.148355766193374,1197.70809364451,2296.80575544814,164274049,315022987,137157,170.8131470037,"KRASWT","BRAF_R188L",48
"1535",13,0.563218104951221,815.174947984625,614.441104489191,115579580,87118532,141785,176.5767846185,"KRASWT","BRAF_R188L",48
"1536",14,0.798328908280418,448.306425387314,174.185581701257,49077001,19068444,109472,136.3346881952,"KRASWT","BRAF_R188L",48
"1537",15,-0.28506919759805,242.355304248203,856.093806012898,26231084,92658457,108234,134.7929026794,"KRASWT","BRAF_R188L",48
"1538",16,-0.472185050042746,745.382964075005,1089.48587192457,77951405,113937343,104579,130.2410237939,"KRASWT","BRAF_R188L",48
"1539",17,0.362050539856933,560.499237368923,386.168589132507,11759274,8101817,20980,26.128158418,"KRASWT","BRAF_R188L",48
"1540",18,-0.228774655278138,334.084001925546,770.765574855584,33312184,76854577,99712,124.1797393792,"KRASWT","BRAF_R188L",48
"1541",19,0.70684247147516,166.549372306539,82.2876950667844,6222118,3074186,37359,46.5263045919,"KRASWT","BRAF_R188L",48
"1542",20,0.0586256621364324,617.619255109451,1010.45160286337,23812928,38958972,38556,48.0170293596,"KRASWT","BRAF_R188L",48
"1543",21,-0.400286806513621,1475.47039412241,1143.74939293942,23697530,18369759,16061,20.0021140301,"KRASWT","BRAF_R188L",48
"1544",1,0.700307163468552,64.4560997132142,11.8570872425741,9934103,1827438,154122,191.9410882602,"KRASWT","BRAF_R188L",49
"1545",2,0.670422373887299,101.017690244914,37.4703264639977,19249628,7140233,190557,237.3166579437,"KRASWT","BRAF_R188L",49
"1546",3,-0.357076433316276,1000.1662599607,2831.02222846078,138944097,393288439,138921,173.0100045561,"KRASWT","BRAF_R188L",49
"1547",4,-0.377571745055391,1870.50357185332,3018.41707829534,235917263,380697854,126125,157.0740696125,"KRASWT","BRAF_R188L",49
"1548",5,0.787326187613714,167.723593737426,156.203801893794,18758039,17469677,111839,139.2825123599,"KRASWT","BRAF_R188L",49
"1549",6,0.118060387842751,20.5785328532853,3.92990549054905,548706,104787,26664,33.2069216424,"KRASWT","BRAF_R188L",49
"1550",7,-0.34404605824673,1770.33487867697,1817.01857123492,195896406,201062190,110655,137.8079775855,"KRASWT","BRAF_R188L",49
"1551",8,0.84894189019413,208.015700483092,59.8180130613706,9300798,2674583,44712,55.6836138792,"KRASWT","BRAF_R188L",49
"1552",9,0.618478588875211,261.236961853264,121.507867210354,35364170,16448763,135372,168.5901363852,"KRASWT","BRAF_R188L",49
"1553",10,0.426547902248385,97.8425161540186,13.8837114494792,4800056,681121,49059,61.0972985619,"KRASWT","BRAF_R188L",49
"1554",11,0.69260718316488,855.223823236927,439.387487569404,165119774,84833421,193072,240.4487989552,"KRASWT","BRAF_R188L",49
"1555",12,-0.374228293920783,750.185285160576,1967.39590254707,10838677,28424936,14448,17.9933094768,"KRASWT","BRAF_R188L",49
"1556",13,0.20119028434756,526.03875126897,768.414366355648,81353471,118837587,154653,192.6023872173,"KRASWT","BRAF_R188L",49
"1557",14,-0.0679750615183795,37.7499570815451,120.4430472103,879574,2806323,23300,29.01744953,"KRASWT","BRAF_R188L",49
"1558",15,0.465082249601235,32.6609240142156,9.93135894398375,964967,293422,29545,36.7948732345,"KRASWT","BRAF_R188L",49
"1559",16,0.729843604206371,90.71248,21.921856,8504295,2055174,93750,116.754759375,"KRASWT","BRAF_R188L",49
"1560",17,-0.120038944124532,30.0111117932347,2.34986800908589,488851,38277,16289,20.2860616049,"KRASWT","BRAF_R188L",49
"1561",18,0.80100641777765,298.174293755864,104.140866604121,17162316,5994140,57558,71.6818180278,"KRASWT","BRAF_R188L",49
"1562",19,0.85035691112995,193.803864559568,47.3893495075399,27862794,6813072,143768,179.0463812888,"KRASWT","BRAF_R188L",49
"1563",20,0.548668898242917,117.513195881556,87.9656626044301,4599584,3443064,39141,48.7455790581,"KRASWT","BRAF_R188L",49
"1564",21,-0.402442117604646,82.6500160875161,297.273125804376,2055010,7391399,24864,30.9652302624,"KRASWT","BRAF_R188L",49
"1565",22,-0.124788392120741,51.7327872744539,475.938271604938,435797,4009304,8424,10.4911156584,"KRASWT","BRAF_R188L",49
"1566",24,0.252474632563207,100.338983050847,148.608050847458,142080,210429,1416,1.7634638856,"KRASWT","BRAF_R188L",49
"1567",25,-0.221034884301974,2411.7763814852,3006.61386499182,456959271,569663129,189470,235.962925427,"KRASWT","BRAF_R188L",49
"1568",26,0.331413308809186,192.479126276334,111.271164534057,1489211,860905,7737,9.6355367817,"KRASWT","BRAF_R188L",49
"1569",27,-0.181749202175027,307.68907315722,803.200238894852,17773967,46397665,57766,71.9408579206,"KRASWT","BRAF_R188L",49
"1570",28,0.437374966549662,70.7253776168183,205.756735270736,800682,2329372,11321,14.0989933961,"KRASWT","BRAF_R188L",49
"1571",30,0.395465904203754,118.508204681275,127.676904880478,19037158,20510018,160640,200.058501824,"KRASWT","BRAF_R188L",49
"1572",31,-0.320590135813129,3.96696137738483,7.27268496975337,8525,15629,2149,2.6763304309,"KRASWT","BRAF_R188L",49
"1573",32,0.114444092121081,8.73640387858347,2.92717116357504,82891,27773,9488,11.8162043408,"KRASWT","BRAF_R188L",49
"1574",33,-0.0322672044549303,13.8956668068995,2.03207824989483,132120,19321,9508,11.8411120228,"KRASWT","BRAF_R188L",49
"1575",34,0.642892308835432,339.736866410522,204.359557410965,18391995,11063209,54136,67.4201136376,"KRASWT","BRAF_R188L",49
"1576",35,0.0538563223367846,23.5941404566997,40.9175642682752,492858,854727,20889,26.0148284649,"KRASWT","BRAF_R188L",49
"1577",1,-0.00714699438835822,1297.1172886429,1488.6218614153,109209493,125333029,84194,104.8538689154,"KRASWT","BRAF_WT",58
"1578",2,-0.383547891068655,2021.57019924025,2889.65910148073,104304936,149094851,51596,64.2568380236,"KRASWT","BRAF_WT",58
"1579",3,-0.0227274631371695,32.0948196743601,33.7239199157007,1888395,1984248,58838,73.2759096758,"KRASWT","BRAF_WT",58
"1580",4,0.301500757160739,1444.34069341215,219.184958201127,99689839,15128365,69021,85.9576559661,"KRASWT","BRAF_WT",58
"1581",5,0.169195218184075,497.053880084116,20.2281376622044,38764238,1577552,77988,97.1250151908,"KRASWT","BRAF_WT",58
